Label Name;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance
001897.txt;1143.65;183.39;1241.0;374.0;5.38
001897.txt;496.23;174.0;561.69;201.72;42.55
001897.txt;604.87;172.05;674.42;201.95;39.52
001897.txt;658.77;171.7;720.53;198.48;42.47
001897.txt;715.32;172.65;762.0;195.12;45.8
002936.txt;795.31;174.05;877.09;204.44;40.96
002691.txt;589.39;174.03;649.6;223.02;22.06
002691.txt;0.0;191.7;232.46;374.0;7.33
002691.txt;120.91;189.17;355.73;307.13;10.26
002691.txt;307.59;175.52;434.06;241.05;18.11
002691.txt;443.65;185.8;552.21;252.57;15.81
002691.txt;417.07;175.87;502.24;213.44;28.0
002691.txt;722.67;177.2;898.01;289.29;11.48
002691.txt;691.34;180.89;801.11;248.84;16.27
002691.txt;676.08;168.57;744.31;223.73;22.28
002691.txt;643.23;175.03;677.44;201.17;40.33
002691.txt;593.36;171.71;631.67;206.66;33.46
002691.txt;215.11;176.59;295.52;211.13;30.52
002209.txt;9.43;210.26;241.03;342.95;10.67
002209.txt;529.07;189.01;589.38;231.64;26.53
002209.txt;717.26;167.6;831.21;216.55;27.23
002209.txt;518.9;186.62;564.38;223.59;32.28
002209.txt;348.81;190.91;392.47;222.29;39.93
002209.txt;655.66;177.78;757.31;211.75;33.31
002209.txt;502.68;182.14;525.08;204.5;60.66
002209.txt;629.85;195.79;815.36;304.33;11.59
004571.txt;165.76;192.28;443.14;362.91;7.89
004571.txt;487.68;173.43;577.21;255.04;15.78
004571.txt;492.51;174.44;561.65;231.71;21.61
004571.txt;599.68;174.45;642.41;217.31;26.12
004571.txt;368.76;181.41;453.66;228.66;24.67
004571.txt;568.3;175.85;609.54;209.8;34.11
000755.txt;597.81;188.71;678.2;255.73;16.97
000755.txt;294.22;184.15;373.12;225.81;30.09
000755.txt;452.09;180.68;538.88;219.77;31.26
000755.txt;477.49;183.68;556.82;211.82;37.95
000755.txt;508.8;185.2;568.46;210.47;44.96
000755.txt;581.12;183.63;627.09;224.61;29.08
005955.txt;117.19;200.33;444.28;374.0;7.59
005955.txt;631.88;183.42;691.01;231.76;24.54
003678.txt;398.57;180.33;440.98;202.57;51.49
002179.txt;654.86;183.49;734.93;240.49;20.47
002652.txt;574.73;181.9;632.24;228.9;23.02
002652.txt;0.0;173.42;223.58;374.0;6.7
002652.txt;298.47;183.27;453.17;248.19;18.07
002652.txt;358.93;185.41;484.21;237.1;21.04
002652.txt;510.73;184.44;567.92;222.03;26.56
002652.txt;664.7;180.29;739.37;232.65;22.37
002652.txt;629.45;179.89;655.56;200.27;51.23
002652.txt;151.89;188.25;289.01;251.38;17.72
002652.txt;589.0;177.99;628.12;213.7;32.8
002652.txt;122.12;182.31;219.14;224.68;24.57
004169.txt;325.04;186.34;385.23;234.29;29.6
004169.txt;0.0;209.43;111.85;323.81;11.48
004169.txt;52.82;199.28;147.64;226.15;42.95
004169.txt;809.29;179.17;854.55;204.75;44.09
006695.txt;722.09;147.77;915.04;299.42;10.71
006695.txt;688.59;171.7;799.03;251.05;16.04
006695.txt;639.83;175.55;705.46;221.25;24.88
006695.txt;0.0;195.1;99.1;260.67;18.92
006695.txt;429.44;184.29;478.44;223.25;27.38
006695.txt;603.54;172.72;660.6;213.97;31.76
006695.txt;567.05;177.09;605.83;202.97;43.89
004399.txt;453.62;189.21;509.4;242.1;25.05
002486.txt;570.07;178.33;602.65;208.03;41.07
002486.txt;0.0;195.71;94.67;326.15;7.79
002486.txt;89.19;191.9;264.16;270.93;14.75
002486.txt;247.37;192.05;425.08;283.85;13.73
002486.txt;320.85;182.25;403.82;231.7;24.64
002486.txt;374.26;182.53;438.7;220.83;30.56
002486.txt;497.93;183.67;535.35;212.37;38.22
002486.txt;203.1;181.54;309.7;234.09;23.87
003761.txt;427.89;187.89;522.37;244.66;20.24
003761.txt;383.5;182.37;489.6;217.8;33.64
007230.txt;0.0;181.65;176.93;310.78;9.23
007230.txt;0.0;182.85;255.5;278.81;12.46
007230.txt;92.99;167.36;311.7;257.2;15.54
007230.txt;525.56;178.51;583.46;222.04;29.85
007230.txt;470.4;180.64;494.1;196.62;66.02
003390.txt;362.86;180.48;449.85;210.11;36.49
005327.txt;785.01;165.73;833.19;185.05;62.15
005327.txt;1133.03;191.75;1241.0;374.0;3.34
005327.txt;519.97;162.03;769.27;260.42;14.47
005327.txt;0.0;164.98;31.21;205.56;26.26
005327.txt;1230.53;172.5;1241.0;280.61;11.1
005327.txt;884.96;170.7;1004.84;226.1;20.59
005327.txt;1035.47;165.17;1119.14;206.87;28.55
001811.txt;1033.01;223.65;1241.0;374.0;3.55
001811.txt;337.45;200.21;526.35;353.54;8.87
001811.txt;680.88;174.29;845.64;248.43;17.34
000050.txt;683.34;170.98;803.44;257.43;14.75
000050.txt;262.97;182.23;469.76;318.0;9.79
000050.txt;910.25;159.81;1241.0;374.0;2.39
000050.txt;641.55;172.79;681.44;206.29;31.72
002513.txt;530.08;176.0;573.35;211.31;33.55
002513.txt;438.54;170.62;468.45;197.19;46.53
003439.txt;0.0;181.99;315.92;374.0;3.68
003439.txt;353.47;187.42;388.36;214.08;47.53
003439.txt;377.84;188.69;477.26;265.0;16.76
001064.txt;746.23;174.82;800.49;199.56;45.23
001231.txt;542.09;181.23;566.17;196.81;66.52
001231.txt;441.4;183.06;507.83;205.62;52.55
003358.txt;864.03;211.46;1241.0;374.0;3.92
003358.txt;496.54;175.04;561.58;227.74;23.67
003358.txt;660.01;175.9;707.99;215.92;31.16
006358.txt;56.38;171.65;159.37;214.72;30.51
006358.txt;169.1;174.28;233.86;205.53;37.94
006358.txt;576.38;169.32;634.94;227.69;22.52
001002.txt;607.09;174.99;647.58;215.65;29.48
001002.txt;391.06;187.26;506.26;256.04;17.63
001002.txt;467.49;180.33;530.42;228.14;24.45
001002.txt;511.35;178.6;554.75;207.95;36.35
001002.txt;541.3;172.58;569.78;194.45;51.64
006547.txt;0.0;187.36;289.97;278.67;13.04
006547.txt;492.12;178.39;550.77;195.77;59.02
002354.txt;472.79;178.37;532.11;201.65;48.26
003832.txt;423.87;181.29;513.45;248.37;18.73
003832.txt;177.41;174.29;249.34;213.43;37.75
003832.txt;584.98;176.81;624.06;215.69;32.65
002641.txt;329.48;171.29;496.03;296.55;11.93
002641.txt;807.42;208.98;1241.0;374.0;4.58
002641.txt;456.77;184.11;541.8;241.73;19.86
002641.txt;633.29;176.01;671.42;207.14;36.71
004978.txt;593.63;181.12;659.05;243.16;20.22
004978.txt;926.78;164.66;1224.89;374.0;7.09
004978.txt;728.53;178.52;854.62;246.75;18.06
004978.txt;683.13;180.61;786.33;225.46;24.66
004978.txt;200.02;187.12;368.14;281.05;14.54
004978.txt;441.16;181.85;505.87;221.9;31.41
004978.txt;79.21;193.42;264.56;265.77;17.79
004978.txt;240.09;180.41;340.44;240.36;23.99
004978.txt;534.44;181.04;573.32;203.07;50.46
004978.txt;369.22;182.8;437.27;218.23;34.54
004978.txt;461.9;183.15;514.72;206.53;47.2
004978.txt;0.0;191.59;42.2;255.8;16.26
004978.txt;0.0;184.66;102.95;228.72;26.29
004978.txt;637.82;178.01;662.04;196.46;59.45
004978.txt;265.39;182.73;347.77;217.11;33.37
002604.txt;586.57;176.62;670.13;252.6;17.18
002604.txt;0.0;204.74;258.39;375.0;5.85
002604.txt;0.0;185.97;206.41;304.6;11.25
002604.txt;294.07;184.82;451.35;274.07;14.05
002604.txt;156.74;184.06;275.72;232.56;22.83
002604.txt;690.07;183.41;720.9;200.7;61.98
004263.txt;744.83;194.09;982.34;339.71;9.15
004263.txt;0.0;189.9;226.35;353.51;7.69
004263.txt;0.0;194.8;284.59;315.2;9.74
004263.txt;87.87;187.48;355.81;285.22;12.05
004263.txt;162.83;185.6;385.17;265.37;14.6
004263.txt;228.47;178.4;412.59;251.86;16.99
004263.txt;665.21;183.12;758.44;245.38;18.95
004263.txt;343.56;184.21;490.75;234.03;22.67
004263.txt;652.32;181.26;705.65;217.06;29.75
004263.txt;363.11;179.09;477.64;225.47;25.23
004263.txt;388.03;172.47;482.25;219.08;27.6
004263.txt;635.18;173.56;666.42;200.84;49.17
002427.txt;626.99;172.04;653.04;196.14;53.12
002427.txt;642.04;176.97;673.95;202.04;42.65
002427.txt;707.51;176.0;751.55;203.28;40.88
002427.txt;799.88;174.62;865.81;201.96;41.04
002880.txt;657.76;158.09;771.68;239.17;18.27
002880.txt;360.99;183.93;445.78;248.48;18.64
002880.txt;422.72;187.11;476.84;225.16;26.81
005109.txt;783.14;192.82;1241.0;374.0;5.81
005109.txt;218.21;193.23;475.78;373.17;8.34
005109.txt;462.39;180.29;543.42;243.11;19.32
005109.txt;652.94;178.2;700.79;217.73;28.73
005109.txt;552.79;175.15;581.02;200.34;46.12
006428.txt;581.81;175.21;645.18;236.48;20.74
004535.txt;548.6;181.36;574.6;202.02;56.11
005858.txt;595.56;176.31;638.56;216.98;29.81
005858.txt;0.0;186.64;101.76;286.47;11.53
005858.txt;911.16;164.27;1195.78;363.18;7.32
005858.txt;815.23;172.48;1043.85;292.99;10.91
005858.txt;736.49;176.28;912.54;259.49;14.38
005858.txt;704.8;170.44;845.67;243.42;17.74
005858.txt;694.45;174.54;822.95;229.98;21.35
005858.txt;680.41;171.47;792.82;222.38;24.93
005858.txt;673.71;174.82;763.29;208.81;32.05
005858.txt;517.59;180.01;542.17;198.02;57.77
005858.txt;644.13;174.43;700.63;195.68;49.64
005858.txt;485.92;176.17;511.42;194.09;70.08
001466.txt;848.99;144.87;953.36;179.43;32.87
001466.txt;534.26;169.98;565.06;193.84;46.98
006133.txt;577.21;168.18;605.67;190.73;42.55
006133.txt;543.89;164.0;569.75;184.22;51.41
001341.txt;593.79;176.44;652.19;229.31;23.73
003893.txt;409.0;198.93;520.71;281.38;15.59
003893.txt;560.43;174.92;584.25;199.3;61.2
002991.txt;582.07;177.0;609.15;203.78;46.75
002991.txt;479.27;178.43;544.23;234.55;23.22
002991.txt;208.93;190.78;327.41;249.05;21.6
002991.txt;354.05;184.61;403.29;214.97;41.04
000725.txt;572.1;179.41;604.46;208.92;41.33
000725.txt;0.0;214.88;139.66;375.0;3.64
000725.txt;21.22;186.63;254.12;293.05;12.64
000725.txt;217.15;186.04;352.92;252.83;18.59
000725.txt;463.32;184.91;518.24;224.49;28.39
000725.txt;493.42;184.16;531.29;211.84;39.45
000725.txt;0.0;184.54;167.89;270.75;15.35
004254.txt;577.67;177.74;611.04;208.16;40.13
004254.txt;170.66;180.98;325.18;258.89;17.37
004254.txt;355.64;187.9;474.03;262.75;16.11
004254.txt;320.41;189.07;402.57;228.77;25.08
004254.txt;453.93;183.53;513.57;224.45;27.21
004254.txt;487.02;182.94;528.89;212.61;37.31
003925.txt;577.6;181.57;643.32;230.74;22.65
003925.txt;640.48;169.63;819.03;302.92;10.58
003558.txt;576.59;174.13;601.24;193.65;48.86
003558.txt;548.39;171.49;570.4;189.06;58.87
001090.txt;540.86;187.59;572.24;219.89;40.81
003611.txt;582.14;177.62;648.81;241.83;20.41
006148.txt;841.25;145.59;941.75;178.98;33.98
006148.txt;536.31;169.14;566.27;192.4;48.13
003092.txt;1031.1;132.01;1241.0;374.0;4.07
003092.txt;227.54;185.54;336.71;241.92;21.9
003092.txt;103.98;167.95;240.41;244.55;21.72
003092.txt;403.01;173.53;454.24;212.21;28.87
003092.txt;669.79;169.42;758.67;219.08;24.46
003092.txt;539.48;165.82;575.6;197.89;40.79
003092.txt;730.16;165.17;822.69;217.14;25.26
003092.txt;0.0;191.02;61.65;245.19;21.28
000528.txt;921.22;188.3;1241.0;374.0;3.21
000528.txt;478.15;177.88;559.52;233.29;25.19
000528.txt;543.72;185.08;602.33;221.16;32.55
000528.txt;626.07;184.14;658.56;206.53;48.61
006699.txt;904.93;189.43;1067.39;295.81;11.78
006699.txt;880.18;179.85;989.69;252.69;17.43
006699.txt;589.45;171.62;637.15;201.6;45.87
006699.txt;842.81;177.72;886.26;218.19;29.18
006033.txt;234.59;195.56;379.34;278.14;14.93
006033.txt;683.52;176.24;776.72;242.6;18.53
006033.txt;346.0;192.15;443.32;248.28;20.54
006033.txt;427.28;179.84;490.62;227.21;28.77
006033.txt;459.56;181.13;508.31;216.22;35.53
002922.txt;569.0;176.51;624.54;230.26;23.44
002922.txt;371.91;188.12;460.67;241.24;23.34
002922.txt;638.9;177.02;658.17;193.98;63.15
004818.txt;848.19;186.24;1241.0;374.0;4.7
004818.txt;181.91;194.37;439.55;360.8;8.51
004818.txt;330.51;204.72;482.49;287.66;13.14
004818.txt;698.74;182.98;843.15;276.51;13.48
004818.txt;473.44;180.34;532.75;224.03;26.32
004818.txt;659.93;179.45;714.5;222.99;26.09
004818.txt;646.75;179.39;697.18;215.99;30.93
004898.txt;269.77;187.77;336.16;215.95;39.18
001399.txt;542.45;179.21;571.74;201.0;50.71
006435.txt;802.5;166.15;948.93;223.51;21.63
006435.txt;636.74;167.98;667.45;193.51;43.9
006860.txt;298.44;175.17;463.0;281.18;12.45
004993.txt;577.01;177.76;611.06;208.8;39.37
004993.txt;0.0;181.69;208.3;308.29;11.44
004993.txt;215.88;192.08;425.94;312.46;10.91
004993.txt;241.01;192.56;355.95;244.79;19.76
004993.txt;419.73;185.77;497.13;237.51;22.04
004993.txt;371.02;180.31;432.77;221.28;30.42
004993.txt;468.7;183.21;519.25;217.96;32.18
004993.txt;503.61;185.0;538.69;210.19;41.35
002647.txt;407.26;190.18;601.82;292.78;11.93
002647.txt;296.6;190.6;527.39;288.78;13.5
002647.txt;73.33;195.1;291.12;272.49;17.03
002647.txt;0.0;185.04;165.0;265.27;18.93
007376.txt;451.98;186.28;525.38;239.03;21.44
007376.txt;534.42;182.61;559.36;202.27;52.71
007376.txt;0.0;185.86;268.98;275.18;14.46
007376.txt;440.92;180.35;514.73;206.81;44.2
001315.txt;745.56;184.05;778.24;212.51;39.04
000210.txt;0.0;180.29;155.87;315.87;11.07
000210.txt;124.67;193.46;286.04;269.56;16.08
000210.txt;238.92;179.34;363.82;247.43;20.9
000210.txt;376.25;182.35;444.03;221.53;30.62
000210.txt;419.21;181.52;472.75;213.59;35.82
000210.txt;498.77;177.11;530.95;199.1;55.63
006815.txt;0.0;196.34;271.16;334.84;10.38
006815.txt;381.11;182.09;550.25;243.8;20.24
000177.txt;347.96;180.67;438.56;211.43;35.17
001179.txt;175.32;187.46;392.8;293.09;12.9
001179.txt;461.67;176.83;526.35;212.4;31.37
001179.txt;652.2;169.79;694.99;204.88;33.45
004640.txt;933.63;216.6;1241.0;374.0;2.81
004640.txt;415.19;183.17;495.04;244.67;20.08
004640.txt;0.0;205.44;273.89;374.0;3.96
004640.txt;773.27;191.63;1056.12;374.0;7.92
004640.txt;689.27;182.25;805.47;265.86;14.54
004640.txt;652.47;181.11;735.79;243.38;19.16
004640.txt;634.09;183.38;696.51;227.94;25.33
004640.txt;453.58;184.85;514.99;228.97;25.79
004640.txt;487.1;183.65;527.12;213.71;36.07
004640.txt;758.02;167.88;828.3;202.51;44.32
004212.txt;855.52;183.58;918.3;206.68;55.03
004212.txt;550.82;175.01;611.15;235.14;21.92
004212.txt;270.78;178.31;315.44;199.48;52.32
000876.txt;559.12;172.54;629.12;236.37;20.14
000876.txt;492.7;180.75;544.58;216.86;28.35
001884.txt;593.79;170.6;627.51;203.07;38.88
003258.txt;133.17;189.32;301.97;267.16;17.87
003987.txt;545.25;181.55;574.43;203.46;52.19
004558.txt;730.9;186.33;860.34;278.11;14.42
004558.txt;642.36;185.73;751.39;251.69;18.49
004558.txt;328.23;181.82;414.57;242.21;20.27
004558.txt;591.22;179.35;661.63;229.0;25.35
004558.txt;566.2;180.63;627.67;220.07;30.31
006940.txt;196.37;196.46;289.97;239.95;29.83
006940.txt;325.9;184.92;378.79;216.36;48.27
004654.txt;693.15;169.2;722.86;193.97;47.25
004654.txt;0.0;150.57;223.75;355.59;8.24
004654.txt;744.85;170.3;906.16;280.52;12.38
004654.txt;587.74;167.55;638.9;202.17;33.97
004654.txt;738.23;149.19;828.63;247.6;17.06
005229.txt;708.98;180.29;768.38;230.69;25.06
005229.txt;0.0;210.82;91.53;321.76;9.81
005229.txt;0.0;210.89;105.21;274.21;18.32
005229.txt;318.94;191.94;358.41;217.78;42.16
005229.txt;0.0;200.27;107.18;254.34;26.46
005229.txt;350.51;184.53;381.03;210.41;49.9
005229.txt;789.91;182.42;824.7;202.77;51.79
005229.txt;853.52;177.53;882.91;192.26;71.33
005229.txt;120.15;201.89;182.37;236.52;35.51
004799.txt;578.65;181.04;615.41;217.44;34.92
004799.txt;201.06;185.11;328.62;258.97;17.58
004799.txt;382.31;185.72;445.17;220.33;31.14
003156.txt;821.5;146.64;911.9;176.95;37.37
003156.txt;541.87;165.66;569.57;187.3;51.59
002834.txt;518.63;165.72;740.81;374.0;7.01
002834.txt;252.36;188.11;362.46;221.44;33.65
002834.txt;376.74;185.28;418.12;205.25;53.18
002834.txt;99.75;199.15;182.49;230.94;36.91
002834.txt;360.99;181.72;433.42;213.16;38.06
002834.txt;335.01;187.99;374.38;208.15;52.57
002834.txt;425.82;181.46;464.25;201.44;53.93
007120.txt;128.51;175.36;244.19;221.39;30.05
007120.txt;71.19;184.74;182.58;220.97;34.78
007120.txt;351.52;174.81;441.95;203.99;43.73
007120.txt;819.6;171.83;886.25;195.7;47.09
007048.txt;1138.95;176.47;1241.0;248.49;18.42
007048.txt;1090.83;179.68;1154.88;211.37;35.72
004630.txt;0.0;187.46;154.89;262.5;18.23
004630.txt;403.91;179.79;435.24;198.82;63.5
005415.txt;0.0;205.4;415.67;374.0;6.03
005415.txt;634.52;182.45;699.39;234.6;22.82
005415.txt;423.49;180.42;512.12;210.47;37.26
005803.txt;0.0;184.61;263.35;312.32;9.25
005803.txt;50.62;185.16;371.13;290.18;11.43
005803.txt;138.12;181.1;389.31;266.99;13.87
005803.txt;839.8;184.45;1241.0;374.0;5.41
005803.txt;688.19;190.49;775.29;251.39;18.96
005803.txt;270.05;183.2;443.02;253.68;16.33
005803.txt;364.11;180.17;477.16;233.0;23.58
005803.txt;734.11;185.8;854.07;224.97;26.2
005803.txt;413.06;163.91;510.93;215.12;32.72
005803.txt;458.96;181.15;536.48;207.27;42.48
005803.txt;482.29;177.18;551.26;205.91;47.5
002126.txt;600.97;182.72;675.37;253.58;18.01
002126.txt;747.75;174.97;904.97;253.64;16.22
002126.txt;698.1;180.55;785.35;224.59;27.13
002126.txt;670.6;182.53;747.15;214.74;33.76
002126.txt;0.0;208.12;64.3;296.63;10.69
002126.txt;363.21;188.29;451.08;240.47;23.96
002126.txt;502.88;183.43;543.96;213.07;41.55
002126.txt;556.51;181.65;585.54;202.76;57.87
002126.txt;290.64;191.79;384.87;236.75;27.07
002126.txt;355.27;182.43;418.53;224.94;33.22
002126.txt;429.19;184.27;477.97;212.02;43.76
002126.txt;498.41;185.68;541.5;205.31;56.36
002126.txt;144.46;188.15;246.08;233.78;25.51
002126.txt;142.75;186.17;244.78;218.65;36.12
002560.txt;0.0;206.47;183.94;366.57;7.38
002188.txt;382.17;184.97;428.36;209.45;49.32
002941.txt;520.77;179.88;555.6;215.69;36.27
002941.txt;493.8;181.79;524.34;202.72;53.51
005745.txt;544.97;183.44;592.17;215.86;36.07
003914.txt;593.14;175.47;616.45;197.92;55.56
003914.txt;0.0;200.7;89.76;252.54;21.74
003914.txt;383.54;183.14;424.28;207.21;50.71
004677.txt;518.51;165.13;740.58;374.0;7.01
004677.txt;377.89;185.06;417.5;205.0;53.21
004677.txt;335.08;187.99;374.45;208.2;52.45
004677.txt;425.08;180.56;463.64;200.55;53.69
007050.txt;0.0;184.84;52.5;235.01;23.17
007050.txt;36.23;186.81;156.84;227.17;28.63
007050.txt;159.74;182.01;241.45;213.8;36.1
007050.txt;230.55;180.11;285.98;207.17;41.66
007050.txt;274.98;179.44;324.33;202.39;46.95
007050.txt;344.05;177.13;379.24;197.49;57.97
003650.txt;572.34;173.25;629.85;228.9;22.68
003650.txt;653.62;175.13;681.66;199.02;45.32
003650.txt;849.99;167.78;891.97;187.9;53.36
003650.txt;877.66;160.45;924.28;188.92;47.79
003671.txt;665.2;178.52;760.87;211.04;34.06
003671.txt;650.04;177.13;702.57;196.91;56.17
003299.txt;1028.2;144.57;1241.0;358.93;5.54
003299.txt;0.0;193.45;379.22;374.0;6.45
003299.txt;355.83;189.71;500.03;287.55;12.71
003299.txt;436.02;183.97;536.76;252.5;17.59
003299.txt;702.33;175.15;785.47;250.76;17.08
003299.txt;930.8;157.12;1241.0;279.88;9.67
003299.txt;500.66;174.82;555.19;222.42;27.58
003299.txt;505.15;178.95;566.48;214.33;32.6
003299.txt;422.73;170.89;485.7;192.29;56.48
003299.txt;719.99;174.14;802.24;229.63;21.44
003299.txt;763.16;166.71;849.23;216.05;25.21
003299.txt;910.78;162.66;992.48;190.26;39.01
005102.txt;1018.7;207.45;1241.0;374.0;2.89
005102.txt;0.0;187.1;229.5;281.79;13.16
005102.txt;519.39;171.16;621.02;212.26;29.93
005102.txt;768.93;169.19;873.31;200.6;35.46
005102.txt;593.76;174.19;656.64;202.48;39.76
005102.txt;266.29;179.26;362.86;214.59;32.34
005102.txt;567.66;177.11;593.53;194.72;61.93
005102.txt;524.58;176.94;555.04;195.0;62.2
002746.txt;712.67;182.6;893.86;299.49;11.19
002746.txt;369.64;194.56;475.81;263.0;17.36
002746.txt;660.57;182.66;730.18;237.5;21.42
002746.txt;446.1;183.41;515.18;234.7;26.72
002746.txt;497.0;185.29;534.08;216.31;40.61
002746.txt;638.09;179.32;678.4;212.49;37.2
004303.txt;574.35;178.14;602.47;200.22;43.44
004303.txt;489.75;176.65;524.46;201.8;41.72
004303.txt;102.46;178.53;408.63;360.31;8.3
004303.txt;440.0;169.79;466.63;189.32;64.2
000403.txt;0.0;224.77;211.68;374.0;2.03
000403.txt;443.36;181.89;517.53;247.7;18.87
000403.txt;644.76;166.32;727.09;243.59;18.98
000403.txt;503.15;181.57;543.49;215.8;32.49
000403.txt;624.31;181.9;679.68;220.41;29.33
006101.txt;592.62;182.34;613.53;201.15;57.55
000550.txt;421.04;184.28;450.61;202.03;67.19
005510.txt;562.23;166.76;598.67;195.0;42.42
002432.txt;278.1;186.3;350.03;222.26;32.38
002432.txt;424.05;179.76;456.71;197.15;67.72
003318.txt;583.8;179.09;614.01;208.97;42.09
001109.txt;483.4;180.29;546.92;225.42;26.49
001133.txt;601.15;173.06;628.76;200.27;46.02
001133.txt;0.0;188.82;98.66;276.33;14.33
001133.txt;410.09;180.37;453.62;205.79;44.05
006387.txt;731.46;174.7;781.08;198.57;46.86
005347.txt;408.34;159.72;470.65;212.32;23.13
005347.txt;442.11;159.13;486.68;191.36;32.22
005347.txt;491.45;149.62;520.96;166.91;68.51
006683.txt;352.54;194.29;389.92;226.26;40.81
006683.txt;165.86;196.52;440.09;374.0;8.57
001573.txt;0.0;155.75;316.1;374.0;4.46
001573.txt;732.17;174.65;892.8;269.47;13.14
001573.txt;345.26;170.2;488.67;279.9;13.46
001573.txt;682.53;157.88;793.26;233.64;19.31
001573.txt;431.73;170.51;511.98;244.17;18.24
001573.txt;457.8;179.88;523.59;223.57;25.19
001573.txt;512.13;168.1;545.52;199.16;45.57
006711.txt;454.64;176.23;505.41;194.06;67.6
000812.txt;588.14;171.35;638.34;219.68;26.61
003392.txt;857.59;193.57;1223.0;369.0;5.42
003392.txt;770.01;179.32;975.95;299.53;11.37
003392.txt;264.16;169.93;361.27;221.5;27.64
003392.txt;505.44;177.59;537.06;196.33;59.3
003392.txt;698.76;176.22;751.59;227.08;23.34
003392.txt;689.67;179.14;740.67;219.93;28.34
003392.txt;681.27;179.8;718.19;212.64;34.3
003392.txt;666.53;179.44;690.37;200.66;50.85
003498.txt;582.3;174.17;615.2;205.48;37.83
003498.txt;591.99;171.1;620.9;199.92;46.88
003498.txt;710.27;175.57;867.69;283.88;12.04
003498.txt;677.19;174.49;757.28;245.74;17.34
003498.txt;644.29;169.64;683.71;207.42;35.66
003498.txt;101.53;201.65;289.98;291.19;13.72
003498.txt;246.81;188.67;368.45;254.54;19.33
003498.txt;354.53;183.53;430.69;228.1;26.98
003498.txt;631.66;174.16;652.51;194.01;60.4
006554.txt;707.23;168.35;729.04;185.77;60.87
001456.txt;48.56;180.91;418.21;374.0;8.1
001456.txt;50.73;182.85;296.62;290.75;12.36
001456.txt;389.86;185.34;467.96;230.36;24.43
001456.txt;318.04;185.7;418.64;232.18;25.46
003187.txt;570.8;174.79;616.58;216.52;29.78
003187.txt;448.68;171.57;513.13;220.87;28.34
003187.txt;494.34;178.68;532.17;205.9;40.54
002980.txt;594.03;179.45;636.41;219.52;30.22
002980.txt;201.95;189.89;314.96;242.01;22.08
002980.txt;285.37;182.94;374.08;228.34;27.57
002980.txt;698.03;175.85;802.66;226.42;23.72
002980.txt;688.71;177.96;790.13;221.55;27.08
002980.txt;664.56;179.32;757.44;215.62;30.51
002980.txt;656.63;176.25;736.51;212.54;33.87
001948.txt;0.0;166.55;221.04;310.34;10.52
001948.txt;354.64;177.1;457.56;216.95;29.15
005219.txt;555.81;186.67;577.51;203.78;64.24
004533.txt;594.66;177.71;637.21;217.95;30.1
004533.txt;0.0;195.8;78.12;285.36;11.37
