Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Mean Depth;Depth Variance;BBox Area;BBox Height;BBox Width
Car;263.64;193.89;398.91;275.85;15.96;006870.txt;129.594602529359;8564.17605487815;11070;82;135
Car;472.54;186.58;511.59;215.14;38.73;006870.txt;160.774977895668;5303.97323773161;1131;29;39
Car;642.77;174.41;677.45;201.8;42.22;006870.txt;165.046031746032;5241.40687578735;945;27;35
Car;490.74;185.55;525.61;209.52;44.31;006870.txt;164.350595238095;5234.10982107426;840;24;35
Car;250.51;194.77;310.21;221.37;45.74;006870.txt;140.531172839506;7754.99717640223;1620;27;60
Car;296.58;195.43;348.98;221.98;45.96;006870.txt;132.075813609467;8402.97650081733;1352;26;52
Car;910.45;180.63;1241;374;3.06;005717.txt;110.186995826455;9915.63587926098;64214;194;331
Car;0;226.96;94.33;374;5.31;005717.txt;115.656375790684;9424.93734218425;13912;148;94
Car;171.76;178.21;365.88;289.85;13.39;005717.txt;128.630026934151;8600.23645976523;21534;111;194
Car;515.71;179.13;558.67;207.36;38.61;005717.txt;164.701827242525;5182.5410763954;1204;28;43
Car;320.27;181.03;428.37;246.78;19.88;005717.txt;136.02702991453;8275.20977508173;7020;65;108
Car;424.52;184.82;482.67;221.51;30.82;005717.txt;154.880358807083;6076.25467480136;2146;37;58
Car;632.1;174.08;657.73;196.42;52.58;005717.txt;176.601363636364;5920.00154359504;550;22;25
Car;698.39;166.16;777.39;190.8;45.43;005717.txt;169.559335443038;5539.54447508579;1896;24;79
Car;354.07;194.64;440.81;250.24;21.26;003902.txt;133.724615863787;8433.85891233168;4816;56;86
Car;664.82;175.39;729.18;223.41;24.89;003902.txt;138.202564102564;8264.65271778435;3120;48;65
Car;409.09;190.63;476.78;232.53;26.69;003902.txt;140.394545131485;7966.87871580233;2814;42;67
Car;459.28;180.32;508.11;218.54;35.17;003902.txt;154.888292158969;6186.75202189531;1862;38;49
Car;481.47;180.6;521.08;210.07;41.85;003902.txt;161.5875;5688.52609375;1200;30;40
Car;0;207.84;85.28;249.05;29.2;003902.txt;130.68256302521;8682.0764746634;3570;42;85
Car;14.1;203.39;142.01;249.01;28.45;003902.txt;130.114385190217;8699.27657295761;5888;46;128
Car;409.42;189.61;473.02;232.56;26.59;004766.txt;142.849927325581;7701.59212208774;2752;43;64
Car;654.63;173.76;705.61;212.82;30.16;004766.txt;149.262443438914;6890.47762922317;1989;39;51
Car;443.36;187.93;496.53;222.1;31.96;004766.txt;148.398382749326;6994.10247716887;1855;35;53
Car;479.52;180.33;520.38;213.4;40.32;004766.txt;160.870288248337;5586.96839289548;1353;33;41
Car;12.84;208.23;113.85;244;34.3;004766.txt;138.344059405941;8176.78742620549;3636;36;101
Car;70.19;206.66;160.97;241.45;34.36;004766.txt;138.969761904762;8110.44233962585;3150;35;90
Car;113.61;200.57;210.28;238.11;33.75;004766.txt;139.355737927293;8048.82210760793;3686;38;97
Car;822.89;178.69;1241;374;5.3;001043.txt;107.953028347377;10014.8407932742;82124;196;419
Car;0;214.34;212.2;374;7.53;001043.txt;112.671211674528;9551.59813349647;33920;160;212
Car;247.8;177.26;399.3;270.12;15.68;001043.txt;129.978335455574;8529.16377442228;14136;93;152
Car;527.34;179.43;565.75;205.18;42.12;001043.txt;166.511133603239;5167.50291248013;988;26;38
Car;356.62;180.59;448.51;238.8;22.17;001043.txt;136.877811094453;8182.22307586836;5336;58;92
Car;441.09;183.76;494.08;217.7;33.06;001043.txt;155.394284128746;6079.69526144646;1802;34;53
Car;634.21;174.88;658.83;196.25;54.86;001043.txt;177.600852272727;6081.62429851606;528;22;24
Car;697.64;167.22;772.92;190.71;47.62;001043.txt;168.493333333333;5520.33749178744;1725;23;75
Car;694.46;175.88;809.62;258.09;15.8;001388.txt;127.045468831849;8769.4555019934;9545;83;115
Car;1067.51;151.9;1241;291.47;8.5;001388.txt;111.960580870279;9555.34849744584;24360;140;174
Car;962.18;121.57;1241;251.25;11.71;001388.txt;119.888330576234;9158.45170832413;36270;130;279
Car;339.69;182.13;441.22;247.56;20.19;001388.txt;132.09532428356;8510.77839442727;6630;65;102
Car;0;207.07;262.83;359.89;9.16;001388.txt;111.4839669546;9645.94596883539;39824;152;262
Car;848.37;149.48;1056.22;220.57;17.84;001388.txt;130.771329902492;8454.41094129745;14768;71;208
Car;444.82;180.43;500.31;218.2;31.51;001388.txt;151.317434210526;6414.92555131146;2128;38;56
Car;147.43;197.56;428.65;352.07;9.36;005174.txt;111.658426127884;9630.47496430056;43555;155;281
Car;0;202.21;230.12;352.38;9.31;005174.txt;111.446543478261;9643.60914240028;34500;150;230
Car;644.1;176.01;692.11;215.49;30.65;005174.txt;148.357772435897;7172.14189738839;1872;39;48
Car;380.7;185.69;486.83;254.83;16.88;005174.txt;126.890825813508;8758.06997872738;7314;69;106
Car;773.82;164.09;932.98;212.03;23.76;005174.txt;130.053524633124;8737.70913721008;7632;48;159
Car;759.55;153.43;891.26;207.85;26.81;005174.txt;131.790544332211;8675.89769678563;7128;54;132
Car;862.63;183.1;1241;374;4.86;004289.txt;107.209990468165;10081.4164712165;72389;191;379
Car;0;204.95;277.59;362.44;9.39;004289.txt;116.407736599187;9357.40537038769;43766;158;277
Car;443.5;188.92;493.44;224.15;31.96;004289.txt;153.248194444444;6220.04909396219;1800;36;50
Car;648.88;176.49;691.13;209.35;35.5;004289.txt;157.678294573643;5804.1354062529;1419;33;43
Car;467.84;187.19;511.07;215.93;37.5;004289.txt;156.646103896104;5820.69578027492;1232;28;44
Car;97.55;204.36;177.37;234.58;39.72;004289.txt;124.94125;8967.33675677083;2400;30;80
Car;146.77;202.29;218.61;231.68;39.71;004289.txt;127.413553639847;8810.18984503448;2088;29;72
Car;186.19;198.3;262.4;230.08;39.14;004289.txt;136.034128289474;8112.60450960196;2432;32;76
Car;239.62;197.83;306.48;229.42;39.33;004289.txt;145.327425373134;7177.26522732652;2144;32;67
Car;987.33;189.54;1241;374;2.67;001634.txt;110.344908491168;9853.93453355728;46990;185;254
Car;0;214.97;197.03;374;7.19;001634.txt;114.894463832487;9472.68156516303;31520;160;197
Car;430.63;188.45;485.45;226.37;29.78;001634.txt;150.783732057416;6600.80705592821;2090;38;55
Car;650.53;174.55;695.9;209.69;33.32;001634.txt;156.076984126984;6009.9532797934;1575;35;45
Car;458.42;186.28;505.31;216.88;35.23;001634.txt;155.089893617021;6085.39209644258;1410;30;47
Car;489.59;179.45;526.62;209.94;43.57;001634.txt;166.517792792793;5468.99878251562;1110;30;37
Car;66.41;204.45;153.77;236.54;37.54;001634.txt;132.388380028736;8585.1254720165;2784;32;87
Car;118.77;202.56;197.3;233.74;37.57;001634.txt;141.717333605553;7663.75258235543;2449;31;79
Car;159.73;198.14;243.17;231.88;36.98;001634.txt;146.537427849928;7005.07670160915;2772;33;84
Car;216.31;198.79;289.44;232.43;37.19;001634.txt;144.821817082998;7254.38132498185;2482;34;73
Car;378.88;194.87;454.8;245.01;23.4;002818.txt;137.083784829721;8222.3494687504;3876;51;76
Car;660.5;176.51;718.74;220.45;27.02;002818.txt;141.628330721003;7939.31307668059;2552;44;58
Car;424.29;191.91;485.48;230.78;28.75;002818.txt;143.159520807062;7627.33436816045;2379;39;61
Car;468.65;182.4;513.81;218.53;37.31;002818.txt;157.301697530864;5877.50079958752;1620;36;45
Car;486.77;183.01;524.1;211.22;43.98;002818.txt;162.09140037594;5409.18830950511;1064;28;38
Car;0;211.22;66.36;249.94;31.14;002818.txt;134.008771929825;8532.37492305325;2508;38;66
Car;10.37;209.64;117.1;248.65;31.15;002818.txt;134.840462497005;8490.30961847769;4173;39;107
Car;58.25;205.12;171.9;247.63;30.56;002818.txt;134.02512642225;8517.14564974171;4746;42;113
Car;323.16;194.37;423.96;256.75;19.13;001139.txt;131.071975806452;8561.665424322;6200;62;100
Car;669.64;175.01;741.45;227.94;22.75;001139.txt;135.371060363248;8508.43596538204;3744;52;72
Car;390.31;191.3;466.05;237.13;24.63;001139.txt;136.924699656751;8246.15801692925;3496;46;76
Car;449.98;180.21;502.92;221.07;33.03;001139.txt;151.44903359411;6545.76880141305;2173;41;53
Car;473.87;182.47;516.23;213.79;39.74;001139.txt;156.884096024006;5828.52445073947;1333;31;43
Car;0;203.29;108.07;252.45;26.37;001139.txt;122.186318972033;9009.76441600408;5292;49;108
Car;858.65;180.42;1241;374;4.18;003690.txt;108.043080939948;10020.4083617926;74302;194;383
Car;0;220.07;161.06;374;6.42;003690.txt;114.027627651851;9475.76079192783;24794;154;161
Car;213.27;178.61;383.75;280;14.53;003690.txt;129.556704152249;8557.88450090209;17340;102;170
Car;521.79;179.29;562.36;206.22;40.37;003690.txt;166.102529358627;5182.72842178663;1107;27;41
Car;339.54;180.8;438.94;242.55;21.02;003690.txt;137.096570544151;8180.75888038611;6138;62;99
Car;433.11;184.27;488.56;219.53;31.94;003690.txt;155.957402597403;5978.11376987688;1925;35;55
Car;633.18;173.18;658.33;195.05;53.67;003690.txt;178.387272727273;6206.0591107438;550;22;25
Car;697.96;166.59;775.05;190.64;46.52;003690.txt;169.445379273504;5553.96015760188;1872;24;78
Car;688.27;176.82;792.77;252.66;16.95;002848.txt;128.980168269231;8684.43985847371;7904;76;104
Car;1015.63;157.65;1241;279.36;9.69;002848.txt;114.072020528072;9408.89631638026;27572;122;226
Car;931.44;127.38;1241;245;12.89;002848.txt;121.36318343357;9045.53674869571;36580;118;310
Car;354.68;182.64;448.4;244.35;21.33;002848.txt;133.970101235415;8418.48748114967;5828;62;94
Car;33.67;204.03;293.87;335.84;10.29;002848.txt;114.439489136817;9450.45251870555;34060;131;260
Car;831.61;156.97;1024.3;223.43;19.02;002848.txt;129.923865130307;8542.9140086011;12931;67;193
Car;449.59;181.52;502.78;218.08;32.61;002848.txt;152.681157572667;6198.17154195426;1961;37;53
Car;400.6;188.83;505.71;252.59;18.9;003203.txt;132.972135416667;8398.5572220769;6720;64;105
Car;0;206.67;127.3;374;6.4;003203.txt;110.814152137233;9798.67434461765;21336;168;127
Car;245.59;195.43;379.87;267.42;17.19;003203.txt;127.45654539801;8754.12461459972;9648;72;134
Car;630.76;177.7;666.56;208.39;38.84;003203.txt;157.915098566308;5855.415954829;1116;31;36
Car;472.74;185.8;528;225.15;28.39;003203.txt;142.000558035714;7826.53627201003;2240;40;56
Car;727.48;165.76;842.87;201.32;31.75;003203.txt;145.920471014493;7117.53552296655;4140;36;115
Car;721.51;157.82;820.03;199.38;34.83;003203.txt;148.808381433381;7045.47993696658;4158;42;99
Car;927.87;186.96;1241;374;3.07;007031.txt;109.19379319691;9923.68144406131;59032;188;314
Car;761.82;177.67;956.53;311.19;9.26;007031.txt;118.236280137773;9234.07982037618;26130;134;195
Car;201.95;197.24;370.09;294.99;13.79;007031.txt;126.442993960837;8750.5636538679;16393;97;169
Car;464.13;187.59;506.32;218.15;36.43;007031.txt;159.594854070661;5465.29975846565;1302;31;42
Car;644.95;176.79;681.85;205.76;40;007031.txt;163.517707362535;5308.83635932909;1073;29;37
Car;483.81;186.82;521.11;212.26;42.06;007031.txt;162.52479757085;5320.0287373072;988;26;38
Car;195.09;200.22;255.93;226.34;44.11;007031.txt;136.161538461539;8280.28864891519;1560;26;60
Car;231.31;196.22;295.78;224.39;43.53;007031.txt;134.923409598214;8185.89354797285;1792;28;64
Car;279.55;196.16;336.14;224.21;43.73;007031.txt;132.500626566416;8254.59743068511;1596;28;57
Car;0;235.74;200.1;374;2.62;003107.txt;110.457868705036;9853.82131847916;27800;139;200
Car;658.73;180.13;721.39;229.5;24.93;003107.txt;142.288548752835;7931.14616948442;3087;49;63
Car;183.87;199.33;417.45;338.36;9.57;003107.txt;118.027808522413;9280.82020067612;32526;139;234
Car;833.99;167.4;1053.24;231.6;17.95;003107.txt;130.980326704546;8604.00156608645;14080;64;220
Car;806.87;150.72;980.98;220.85;21.01;003107.txt;137.620504926108;8140.03055245441;12180;70;174
Car;420.39;183.71;481.23;227.8;29.19;003107.txt;148.414679582712;7016.84722862311;2684;44;61
Car;299.71;193.48;411.01;259.31;18.29;003107.txt;123.974431818182;8904.34431380054;7392;66;112
Car;758.67;165.51;886.95;211.43;27.16;003107.txt;141.746858016304;7818.37528734261;5888;46;128
Car;473.2;184.86;513.94;214.17;40.63;003107.txt;161.383958333333;5501.22195099826;1200;30;40
Car;0;185.17;293.98;346.64;10;002474.txt;115.312837852161;9391.40953077813;47173;161;293
Car;497.72;180.56;549.13;213.51;33.43;002474.txt;156.019959207459;5816.40738135032;1716;33;52
Car;247.46;183.38;391.12;265.24;16.48;002474.txt;127.662665142276;8672.95067419783;11808;82;144
Car;395.22;185.73;463.45;227.43;27.43;002474.txt;145.674194677871;7242.46597974361;2856;42;68
Car;629.91;174.39;657.27;198.32;49.2;002474.txt;171.018229166667;5434.66298614986;672;24;28
Car;702.14;165.84;787.68;192.47;42.1;002474.txt;163.420806100218;5494.28904423038;2295;27;85
Car;698.13;159.98;772.51;191.82;45.2;002474.txt;164.692039695946;5527.55581501194;2368;32;74
Car;677.9;178.32;765.87;243.98;19.26;005182.txt;135.08041958042;8462.96215157221;5720;65;88
Car;0;242.53;143.59;374;2.85;005182.txt;112.01476742954;9723.64691320084;18876;132;143
Car;940.43;160.67;1241;258.01;12.07;005182.txt;122.31788595837;8972.43191685431;29498;98;301
Car;883.38;137.27;1137.4;235.58;15.24;005182.txt;129.559537200707;8552.72072416312;24892;98;254
Car;379.95;183.53;460.85;238.92;23.6;005182.txt;140.482547699214;7930.8649591658;4455;55;81
Car;150.64;199.4;341.17;302.07;12.56;005182.txt;123.101293651197;8957.63484964553;19673;103;191
Car;805;159.84;973.5;218.74;21.36;005182.txt;136.161571832123;8180.92980656889;9912;59;168
Car;458.17;183.5;507.28;217.85;34.8;005182.txt;157.510954381753;5622.67995203033;1666;34;49
Car;1127.79;144.59;1241;192.41;27.55;005182.txt;128.774625365497;8733.21551658114;5472;48;114
Car;0;227.56;76.87;374;5.06;003224.txt;114.604233798783;9730.06933581645;11172;147;76
Car;417.07;189.2;477.46;230.33;27.66;003224.txt;143.075609756098;7600.4469254412;2460;41;60
Car;653.18;174.04;702.14;211.7;31.22;003224.txt;149.332460011031;6803.82755638629;1813;37;49
Car;448.73;187.35;499.64;220.24;33.05;003224.txt;148.542483660131;6880.31890220933;1683;33;51
Car;483.05;178.55;522.55;210.72;41.41;003224.txt;162.713341346154;5618.11273867515;1248;32;39
Car;32.04;206.13;128.09;240.49;35.38;003224.txt;138.188572303922;8190.06217332933;3264;34;96
Car;87.36;204.63;173.72;238.06;35.43;003224.txt;138.409285225718;8166.27545756024;2924;34;86
Car;129.62;200.07;221.59;236.32;34.81;003224.txt;138.681914251208;8130.96660527284;3312;36;92
Car;189.98;199.85;270.43;235.82;35.05;003224.txt;137.27237654321;8226.85816698579;2916;36;81
Car;0;221.35;69.13;374;5.24;003131.txt;112.360850620441;9712.9825082468;10557;153;69
Car;758.86;175.27;1031.27;339.09;8.63;003131.txt;113.388250469043;9657.25514583131;44772;164;273
Car;59.22;200.1;318.19;320.85;10.88;003131.txt;117.137524131274;9293.39700571049;31080;120;259
Car;323.46;179.38;435.88;253.63;19.1;003131.txt;132.081141409266;8483.30585574351;8288;74;112
Car;542.13;178.12;575.06;200.78;47.56;003131.txt;170.742768595041;5295.02508544783;726;22;33
Car;396.74;178.79;471.77;228.5;25.6;003131.txt;139.300333333333;7945.61346655556;3750;50;75
Car;461.92;182.41;508.69;212.9;36.41;003131.txt;156.220921985816;5885.04268283789;1410;30;47
Car;637.69;173.66;661.07;193.79;58.12;003131.txt;178.224479166667;6176.1147132704;480;20;24
Car;696.99;168;767.27;189.95;50.89;003131.txt;163.897551978538;5963.28846483214;1491;21;71
Car;307.68;191.33;473.41;287.6;13.39;002446.txt;123.263616967872;8941.66130428702;15936;96;166
Car;102.23;199.62;314.46;302.79;12.72;002446.txt;120.28620168529;9159.85738608572;21836;103;212
Car;637.85;178.31;679.61;213.32;34.3;002446.txt;153.097789115646;6544.2494508943;1470;35;42
Car;430.56;188.23;508.03;241.43;21.59;002446.txt;132.309083212385;8498.88239451509;4134;53;78
Car;749.74;163.72;886.36;205.36;27.23;002446.txt;138.74887035106;7941.17867877256;5754;42;137
Car;739.85;154.26;854.7;202.22;30.3;002446.txt;140.864175724638;7839.9710898097;5520;48;115
Car;268.09;192.26;461.43;302.52;12.01;000234.txt;119.551825247292;9172.94620721958;21230;110;193
Car;45.83;205.78;291.36;323.21;11.6;000234.txt;116.517052501034;9352.38070342469;29028;118;246
Car;640.02;176.66;683.6;212.96;33.16;000234.txt;152.578488372093;6788.82168195271;1548;36;43
Car;415.1;189.07;501.07;247.4;19.89;000234.txt;129.069165998396;8684.43066113283;4988;58;86
Car;757.12;163.22;900.55;206.77;26.07;000234.txt;135.897097088958;8209.01807418817;6149;43;143
Car;745.3;153.19;865.1;203.08;29.17;000234.txt;138.333708333333;8106.7315970816;6000;50;120
Car;0;193.55;173.34;374;6.72;004860.txt;110.611559096861;9755.35469441398;31313;181;173
Car;474.3;185.42;537.44;225.47;28.42;004860.txt;147.744146825397;6973.39495581971;2520;40;63
Car;134.84;193.09;339.79;303;13.13;004860.txt;121.234911308204;9035.53101401652;22550;110;205
Car;359.15;192.37;441.79;241.78;23.95;004860.txt;137.100298656048;8184.21741653599;4018;49;82
Car;629.02;178.13;658.52;203.92;45.81;004860.txt;164.503793103448;5220.71274423306;725;25;29
Car;708.32;167.8;801.9;196.84;38.68;004860.txt;159.50482017056;5703.88234606518;2697;29;93
Car;702.94;162.12;783.87;196.65;41.74;004860.txt;161.306190994917;5787.39780480884;2754;34;81
Car;0;206.22;378.01;374;6.6;006078.txt;107.296776581003;9985.16834845311;63504;168;378
Car;0;208.96;137.39;368.06;7.01;006078.txt;106.233987226277;10080.6964361093;21920;160;137
Car;650.28;178.12;703.08;220.75;28.54;006078.txt;146.715521114106;7471.71949853796;2226;42;53
Car;329.36;188.89;467.13;276.03;13.86;006078.txt;125.184165019763;8825.79348772508;12144;88;138
Car;793.97;165.15;972.68;218.47;21.45;006078.txt;129.056445662486;8915.69967042772;9487;53;179
Car;776.44;153.72;922.64;213.57;24.46;006078.txt;141.270861872146;7931.83471033024;8760;60;146
Car;480.22;183.62;517.08;210.46;44.01;006078.txt;163.466216216216;5332.65176155886;999;27;37
Car;417.73;187.71;512.58;245.72;20.47;006950.txt;134.775771324864;8316.83774327983;5510;58;95
Car;0;201.03;183.27;374;7.52;006950.txt;111.239473767333;9720.10086956736;31659;173;183
Car;270.74;193.99;392.89;260.74;18.31;006950.txt;128.920816001957;8663.69959605545;8174;67;122
Car;630.16;177.71;664.74;207.49;39.96;006950.txt;158.949264705882;5678.56923965542;1020;30;34
Car;723.1;166.18;834.15;200.46;32.9;006950.txt;148.682896131426;6795.61625753717;3774;34;111
Car;717.72;158.42;812.79;198.62;35.98;006950.txt;149.765394736842;6965.14061826523;3800;40;95
Car;0;199.18;110.25;374;5.63;004610.txt;111.938142857143;9729.28696590167;19250;175;110
Car;464.4;189.15;532.66;232.58;26.75;004610.txt;144.542407660739;7367.89149844394;2924;43;68
Car;80.87;198.14;317.41;322.28;12.02;004610.txt;119.620329726419;9128.58496610878;29388;124;237
Car;344.46;194.99;433.21;247.61;22.8;004610.txt;135.727846088616;8287.38305542003;4717;53;89
Car;629.25;180.78;659.68;207.37;44.55;004610.txt;162.827160493827;5349.41086724585;810;27;30
Car;710.86;170.44;807.52;200.41;37.52;004610.txt;157.73883161512;5770.34656770704;2910;30;97
Car;705.56;163.16;788.98;198.69;40.59;004610.txt;160.574010327022;5932.68273245428;2905;35;83
Car;992.29;182.77;1241;374;1.95;007174.txt;111.869519745649;9734.87774146949;47808;192;249
Car;120.94;180.94;345.15;305.37;12.24;007174.txt;125.987635555556;8777.88028267607;28125;125;225
Car;509.62;179.83;555.19;209.49;36.86;007174.txt;163.863768115942;5221.94557130855;1380;30;46
Car;298.99;181.48;417.13;251.84;18.74;007174.txt;135.969447779112;8277.92685767825;8330;70;119
Car;415.24;185.4;476.36;223.65;29.7;007174.txt;154.112812769629;6124.95319217461;2318;38;61
Car;631.09;175.23;657.25;198.08;51.43;007174.txt;176.061872909699;5824.01540251228;598;23;26
Car;698.86;167.29;779.87;192.55;44.33;007174.txt;168.474938271605;5468.1140632678;2025;25;81
Car;0;204.69;276.28;347.52;9.59;006960.txt;112.254281949934;9604.20820731606;39468;143;276
Car;715.16;174.28;864.75;273.16;13.06;006960.txt;122.376550742323;9098.07463554348;14751;99;149
Car;246.26;194.95;396.18;274.15;15.28;006960.txt;124.162916666667;8908.90720815972;12000;80;150
Car;385.01;179.45;468.06;238.34;23.55;006960.txt;138.983612415765;8060.48222072623;4897;59;83
Car;434.11;182.97;494.56;225.07;30.11;006960.txt;145.306395348837;7322.29042421579;2580;43;60
Car;480.54;183.05;521.26;210.2;40.76;006960.txt;160.901309846432;5548.201868203;1107;27;41
Car;638.9;175.74;660.6;194.44;62.42;006960.txt;181.747607655502;6772.04156126234;418;19;22
